26/6,1:4:30,3.73 , 54.48 , 3.73 , 202.09 , 5.42
26/6,1:4:35,3.73 , 54.43 , 3.73 , 201.99 , 5.41
26/6,1:4:41,3.73 , 54.42 , 3.73 , 201.80 , 5.41
26/6,1:4:46,3.73 , 54.44 , 3.73 , 201.95 , 5.42
26/6,1:4:52,3.73 , 54.40 , 3.73 , 201.90 , 5.41
26/6,1:4:57,3.73 , 54.38 , 3.73 , 201.74 , 5.41
26/6,1:5:2,3.73 , 54.38 , 3.73 , 201.64 , 5.40
26/6,1:5:8,3.73 , 54.34 , 3.73 , 201.63 , 5.40
26/6,1:5:13,3.73 , 54.32 , 3.73 , 201.47 , 5.40
26/6,1:5:19,3.73 , 54.31 , 3.74 , 201.49 , 5.40
26/6,1:5:24,3.73 , 54.29 , 3.74 , 201.71 , 5.40
26/6,1:5:30,3.73 , 54.28 , 3.74 , 201.57 , 5.40
26/6,1:5:35,3.73 , 54.34 , 3.74 , 201.64 , 5.40
26/6,1:5:40,3.73 , 54.23 , 3.74 , 201.53 , 5.39
26/6,1:5:46,3.73 , 54.24 , 3.74 , 201.40 , 5.40
26/6,1:5:51,3.73 , 54.22 , 3.74 , 201.58 , 5.39
26/6,1:5:57,3.73 , 54.22 , 3.74 , 201.22 , 5.39
26/6,1:6:2,3.73 , 54.24 , 3.74 , 201.41 , 5.40
26/6,1:6:8,3.73 , 54.24 , 3.74 , 201.45 , 5.39
26/6,1:6:13,3.73 , 54.17 , 3.74 , 201.15 , 5.38
26/6,1:6:19,3.73 , 54.17 , 3.74 , 201.34 , 5.38
26/6,1:6:24,3.73 , 54.16 , 3.74 , 201.15 , 5.38
26/6,1:6:29,3.73 , 54.20 , 3.74 , 201.29 , 5.39
26/6,1:6:35,3.73 , 54.12 , 3.74 , 201.17 , 5.38
26/6,1:6:40,3.73 , 54.16 , 3.74 , 201.10 , 5.39
26/6,1:6:46,3.73 , 54.18 , 3.74 , 201.20 , 5.39
26/6,1:6:51,3.73 , 54.15 , 3.74 , 201.22 , 5.38
26/6,1:6:57,3.73 , 54.14 , 3.74 , 201.06 , 5.38
26/6,1:7:2,3.73 , 54.17 , 3.74 , 201.06 , 5.39
26/6,1:7:7,3.73 , 54.15 , 3.74 , 201.19 , 5.39
26/6,1:7:13,3.73 , 54.18 , 3.74 , 201.32 , 5.39
26/6,1:7:18,3.73 , 54.11 , 3.74 , 201.17 , 5.38
26/6,1:7:24,3.73 , 54.13 , 3.74 , 200.97 , 5.38
26/6,1:7:29,3.73 , 54.12 , 3.74 , 200.87 , 5.38
26/6,1:7:35,3.73 , 54.17 , 3.74 , 201.20 , 5.39
26/6,1:7:40,3.73 , 54.13 , 3.74 , 201.08 , 5.38
26/6,1:7:45,3.73 , 54.11 , 3.74 , 201.01 , 5.38
26/6,1:7:51,3.73 , 54.14 , 3.74 , 201.12 , 5.39
26/6,1:7:56,3.73 , 54.10 , 3.74 , 201.20 , 5.38
26/6,1:8:2,3.73 , 54.10 , 3.74 , 201.02 , 5.38
26/6,1:8:7,3.73 , 54.08 , 3.74 , 200.90 , 5.38
26/6,1:8:13,3.73 , 54.18 , 3.74 , 201.08 , 5.38
26/6,1:8:18,3.73 , 54.09 , 3.74 , 201.16 , 5.38
26/6,1:8:23,3.73 , 54.10 , 3.74 , 200.90 , 5.38
26/6,1:8:29,3.73 , 54.11 , 3.74 , 200.96 , 5.38
26/6,1:8:34,3.73 , 54.11 , 3.74 , 200.83 , 5.38
26/6,1:8:40,3.73 , 54.14 , 3.74 , 201.08 , 5.38
26/6,1:8:45,3.73 , 54.09 , 3.74 , 201.02 , 5.38
26/6,1:8:51,3.73 , 54.12 , 3.74 , 200.93 , 5.38
26/6,1:8:56,3.73 , 54.12 , 3.74 , 200.93 , 5.38
26/6,1:9:1,3.73 , 54.16 , 3.74 , 201.01 , 5.38
26/6,1:9:7,3.73 , 54.06 , 3.74 , 200.97 , 5.38
26/6,1:9:12,3.73 , 54.09 , 3.74 , 200.94 , 5.38
26/6,1:9:18,3.73 , 54.13 , 3.74 , 200.98 , 5.38
26/6,1:9:23,3.73 , 54.09 , 3.74 , 200.98 , 5.38
26/6,1:9:29,3.73 , 54.10 , 3.74 , 200.83 , 5.38
26/6,1:9:34,3.73 , 54.13 , 3.74 , 201.02 , 5.38
26/6,1:9:40,3.73 , 54.12 , 3.74 , 200.98 , 5.38
26/6,1:9:45,3.73 , 54.14 , 3.74 , 201.04 , 5.38
26/6,1:9:50,3.73 , 54.06 , 3.74 , 200.85 , 5.38
26/6,1:9:56,3.73 , 54.09 , 3.74 , 201.00 , 5.38
26/6,1:10:1,3.73 , 54.11 , 3.74 , 200.96 , 5.38
26/6,1:10:7,3.73 , 54.16 , 3.74 , 200.99 , 5.38
26/6,1:10:12,3.73 , 54.09 , 3.74 , 200.87 , 5.38
26/6,1:10:18,3.73 , 54.12 , 3.74 , 200.80 , 5.38
26/6,1:10:23,3.73 , 54.11 , 3.74 , 200.96 , 5.38
26/6,1:10:28,3.73 , 54.08 , 3.74 , 200.84 , 5.38
26/6,1:10:34,3.73 , 54.09 , 3.74 , 200.93 , 5.38
26/6,1:10:39,3.73 , 54.15 , 3.74 , 201.12 , 5.38
26/6,1:10:45,3.73 , 54.06 , 3.74 , 200.85 , 5.38
26/6,1:10:50,3.73 , 54.08 , 3.74 , 200.81 , 5.38
26/6,1:10:56,3.73 , 54.14 , 3.74 , 200.99 , 5.38
26/6,1:11:1,3.73 , 54.11 , 3.74 , 200.98 , 5.38
26/6,1:11:6,3.73 , 54.09 , 3.74 , 200.83 , 5.38
26/6,1:11:12,3.73 , 54.10 , 3.74 , 200.85 , 5.38
26/6,1:11:17,3.73 , 54.10 , 3.74 , 200.93 , 5.38
26/6,1:11:23,3.73 , 54.13 , 3.74 , 200.95 , 5.38
26/6,1:11:28,3.73 , 54.07 , 3.74 , 200.80 , 5.38
26/6,1:11:34,3.73 , 54.12 , 3.74 , 200.85 , 5.38
26/6,1:11:39,3.73 , 54.12 , 3.74 , 200.98 , 5.38
26/6,1:11:44,3.73 , 54.06 , 3.74 , 200.85 , 5.38
26/6,1:11:50,3.73 , 54.09 , 3.74 , 200.74 , 5.38
26/6,1:11:55,3.73 , 54.07 , 3.74 , 200.87 , 5.38
26/6,1:12:1,3.73 , 54.09 , 3.74 , 200.68 , 5.38
26/6,1:12:6,3.73 , 54.11 , 3.74 , 200.91 , 5.38
26/6,1:12:12,3.73 , 54.09 , 3.74 , 200.84 , 5.38
26/6,1:12:17,3.73 , 54.07 , 3.74 , 200.81 , 5.37
26/6,1:12:22,3.73 , 54.11 , 3.74 , 200.94 , 5.38
26/6,1:12:28,3.73 , 54.07 , 3.74 , 200.85 , 5.38
26/6,1:12:33,3.73 , 54.08 , 3.74 , 200.71 , 5.38
26/6,1:12:39,3.73 , 54.13 , 3.74 , 200.86 , 5.38
26/6,1:12:44,3.73 , 54.06 , 3.74 , 200.75 , 5.38
26/6,1:12:50,3.73 , 54.07 , 3.74 , 200.73 , 5.38
26/6,1:12:55,3.73 , 54.09 , 3.74 , 200.82 , 5.38
26/6,1:13:0,3.73 , 54.08 , 3.74 , 200.71 , 5.38
26/6,1:13:6,3.73 , 54.08 , 3.74 , 200.80 , 5.38
26/6,1:13:11,3.73 , 54.11 , 3.74 , 200.85 , 5.38
26/6,1:13:17,3.73 , 54.05 , 3.74 , 200.69 , 5.38
26/6,1:13:22,3.73 , 54.06 , 3.74 , 200.70 , 5.38
26/6,1:13:28,3.73 , 54.13 , 3.74 , 200.88 , 5.38
26/6,1:13:33,3.73 , 54.07 , 3.74 , 200.88 , 5.38
26/6,1:13:39,3.73 , 54.08 , 3.74 , 200.80 , 5.38
26/6,1:13:44,3.73 , 54.15 , 3.74 , 200.99 , 5.38
26/6,1:13:49,3.73 , 54.07 , 3.74 , 200.74 , 5.38
26/6,1:13:55,3.73 , 54.07 , 3.74 , 200.69 , 5.38
26/6,1:14:0,3.73 , 54.10 , 3.74 , 200.88 , 5.38
26/6,1:14:6,3.73 , 54.08 , 3.74 , 200.84 , 5.38
26/6,1:14:11,3.73 , 54.11 , 3.74 , 200.88 , 5.38
26/6,1:14:17,3.73 , 54.11 , 3.74 , 200.85 , 5.38
26/6,1:14:22,3.73 , 54.07 , 3.74 , 200.71 , 5.38
26/6,1:14:27,3.73 , 54.09 , 3.74 , 201.01 , 5.38
26/6,1:14:33,3.73 , 54.05 , 3.74 , 200.59 , 5.37
26/6,1:14:38,3.73 , 54.13 , 3.74 , 200.99 , 5.38
26/6,1:14:44,3.73 , 54.10 , 3.74 , 200.76 , 5.38
26/6,1:14:49,3.73 , 54.07 , 3.74 , 200.79 , 5.38
26/6,1:14:55,3.73 , 54.06 , 3.74 , 200.71 , 5.38
26/6,1:15:0,3.73 , 54.05 , 3.74 , 200.55 , 5.37
26/6,1:15:5,3.73 , 54.11 , 3.74 , 200.90 , 5.38
26/6,1:15:11,3.73 , 54.08 , 3.74 , 200.79 , 5.37
26/6,1:15:16,3.73 , 54.08 , 3.74 , 200.77 , 5.38
26/6,1:15:22,3.73 , 54.08 , 3.74 , 200.85 , 5.38
26/6,1:15:27,3.73 , 54.11 , 3.74 , 200.80 , 5.38
26/6,1:15:33,3.73 , 54.14 , 3.74 , 200.90 , 5.38
26/6,1:15:38,3.73 , 54.09 , 3.74 , 200.84 , 5.37
26/6,1:15:43,3.73 , 54.12 , 3.74 , 200.79 , 5.38
26/6,1:15:49,3.73 , 54.08 , 3.74 , 200.78 , 5.38
26/6,1:15:54,3.73 , 54.13 , 3.74 , 200.92 , 5.38
26/6,1:16:0,3.73 , 54.08 , 3.74 , 200.80 , 5.38
26/6,1:16:5,3.73 , 54.06 , 3.74 , 200.60 , 5.37
26/6,1:16:11,3.73 , 54.09 , 3.74 , 200.88 , 5.38
26/6,1:16:16,3.73 , 54.08 , 3.74 , 200.55 , 5.37
26/6,1:16:21,3.73 , 54.14 , 3.74 , 200.84 , 5.38
26/6,1:16:27,3.73 , 54.07 , 3.74 , 200.71 , 5.38
26/6,1:16:32,3.73 , 54.08 , 3.74 , 200.66 , 5.38
26/6,1:16:38,3.73 , 54.09 , 3.74 , 200.82 , 5.38
26/6,1:16:43,3.73 , 54.08 , 3.74 , 200.78 , 5.38
26/6,1:16:49,3.73 , 54.08 , 3.74 , 200.75 , 5.37
26/6,1:16:54,3.73 , 54.08 , 3.74 , 200.75 , 5.38
26/6,1:17:0,3.73 , 54.05 , 3.74 , 200.73 , 5.38
26/6,1:17:5,3.73 , 54.07 , 3.74 , 200.65 , 5.38
26/6,1:17:10,3.73 , 54.06 , 3.74 , 200.99 , 5.38
26/6,1:17:16,3.73 , 54.05 , 3.74 , 200.75 , 5.38
26/6,1:17:21,3.73 , 54.09 , 3.74 , 200.76 , 5.37
26/6,1:17:27,3.73 , 54.10 , 3.74 , 200.87 , 5.38
26/6,1:17:32,3.73 , 54.05 , 3.74 , 200.69 , 5.37
26/6,1:17:38,3.73 , 54.12 , 3.74 , 200.86 , 5.38
26/6,1:17:43,3.73 , 54.10 , 3.74 , 200.62 , 5.37
26/6,1:17:48,3.73 , 54.09 , 3.74 , 200.63 , 5.38
26/6,1:17:54,3.73 , 54.08 , 3.74 , 200.67 , 5.38
26/6,1:17:59,3.73 , 54.06 , 3.74 , 200.81 , 5.38
26/6,1:18:5,3.73 , 54.08 , 3.74 , 200.67 , 5.38
26/6,1:18:10,3.73 , 54.08 , 3.74 , 200.88 , 5.38
26/6,1:18:16,3.73 , 54.06 , 3.74 , 200.65 , 5.38
26/6,1:18:21,3.73 , 54.10 , 3.74 , 200.99 , 5.38
26/6,1:18:26,3.73 , 54.07 , 3.74 , 200.44 , 5.38
26/6,1:18:32,3.73 , 54.08 , 3.74 , 200.77 , 5.38
26/6,1:18:37,3.73 , 54.04 , 3.74 , 200.54 , 5.37
26/6,1:18:43,3.73 , 54.12 , 3.74 , 200.89 , 5.38
26/6,1:18:48,3.73 , 54.11 , 3.74 , 200.72 , 5.38
26/6,1:18:54,3.73 , 54.05 , 3.74 , 200.64 , 5.38
26/6,1:18:59,3.73 , 54.09 , 3.74 , 200.79 , 5.38
26/6,1:19:4,3.73 , 54.07 , 3.74 , 200.80 , 5.37
26/6,1:19:10,3.73 , 54.09 , 3.74 , 200.78 , 5.38
26/6,1:19:15,3.73 , 54.06 , 3.74 , 200.57 , 5.37
26/6,1:19:21,3.73 , 54.09 , 3.74 , 200.75 , 5.38
26/6,1:19:26,3.73 , 54.07 , 3.74 , 200.69 , 5.38
26/6,1:19:32,3.73 , 54.05 , 3.74 , 200.69 , 5.38
26/6,1:19:37,3.73 , 54.10 , 3.74 , 200.71 , 5.38
26/6,1:19:42,3.73 , 54.04 , 3.74 , 200.73 , 5.38
26/6,1:19:48,3.73 , 54.09 , 3.74 , 200.78 , 5.38
26/6,1:19:53,3.73 , 54.06 , 3.74 , 200.63 , 5.38
26/6,1:19:59,3.73 , 54.05 , 3.74 , 200.80 , 5.38
26/6,1:20:4,3.73 , 54.09 , 3.74 , 200.64 , 5.38
26/6,1:20:10,3.73 , 54.06 , 3.74 , 200.72 , 5.37
26/6,1:20:15,3.73 , 54.08 , 3.74 , 200.79 , 5.38
26/6,1:20:20,3.73 , 54.05 , 3.74 , 200.45 , 5.37
26/6,1:20:26,3.73 , 54.08 , 3.74 , 200.58 , 5.38
26/6,1:20:31,3.73 , 54.08 , 3.74 , 200.60 , 5.38
26/6,1:20:37,3.73 , 54.08 , 3.74 , 200.79 , 5.38
26/6,1:20:42,3.73 , 54.09 , 3.74 , 200.62 , 5.38
26/6,1:20:48,3.73 , 54.04 , 3.74 , 200.44 , 5.37
26/6,1:20:53,3.73 , 54.08 , 3.74 , 200.65 , 5.38
26/6,1:20:59,3.73 , 54.08 , 3.74 , 200.59 , 5.38
26/6,1:21:4,3.73 , 54.09 , 3.74 , 200.68 , 5.37
26/6,1:21:9,3.73 , 54.15 , 3.74 , 200.77 , 5.38
26/6,1:21:15,3.73 , 54.10 , 3.74 , 200.74 , 5.38
26/6,1:21:20,3.73 , 54.04 , 3.74 , 200.66 , 5.37
26/6,1:21:26,3.73 , 54.10 , 3.74 , 200.79 , 5.38
26/6,1:21:31,3.73 , 54.06 , 3.74 , 200.63 , 5.38
26/6,1:21:37,3.73 , 54.04 , 3.74 , 200.59 , 5.37
26/6,1:21:42,3.73 , 54.05 , 3.74 , 200.65 , 5.37
26/6,1:21:47,3.73 , 54.07 , 3.74 , 200.63 , 5.38
26/6,1:21:53,3.73 , 54.06 , 3.74 , 200.64 , 5.38
26/6,1:21:58,3.73 , 54.06 , 3.74 , 200.71 , 5.38
26/6,1:22:4,3.73 , 54.06 , 3.74 , 200.48 , 5.38
26/6,1:22:9,3.73 , 54.08 , 3.74 , 200.52 , 5.38
26/6,1:22:15,3.73 , 54.11 , 3.74 , 200.77 , 5.38
26/6,1:22:20,3.73 , 54.06 , 3.74 , 200.50 , 5.37
26/6,1:22:25,3.73 , 54.06 , 3.74 , 200.63 , 5.37
26/6,1:22:31,3.73 , 54.11 , 3.73 , 200.76 , 5.38
26/6,1:22:36,3.73 , 54.08 , 3.73 , 200.67 , 5.38
26/6,1:22:42,3.73 , 54.06 , 3.73 , 200.54 , 5.38
26/6,1:22:47,3.73 , 54.03 , 3.73 , 200.50 , 5.37
26/6,1:22:53,3.73 , 54.07 , 3.73 , 200.45 , 5.38
26/6,1:22:58,3.73 , 54.05 , 3.73 , 200.55 , 5.37
26/6,1:23:3,3.73 , 54.04 , 3.73 , 200.68 , 5.37
26/6,1:23:9,3.73 , 54.10 , 3.73 , 200.78 , 5.38
26/6,1:23:14,3.73 , 54.08 , 3.73 , 200.46 , 5.38
26/6,1:23:20,3.73 , 54.06 , 3.73 , 200.61 , 5.37
26/6,1:23:25,3.73 , 54.09 , 3.73 , 200.77 , 5.38
26/6,1:23:31,3.73 , 54.09 , 3.73 , 200.62 , 5.38
26/6,1:23:36,3.73 , 54.11 , 3.73 , 200.67 , 5.38
26/6,1:23:41,3.73 , 54.10 , 3.73 , 200.67 , 5.37
26/6,1:23:47,3.73 , 54.07 , 3.73 , 200.70 , 5.38
26/6,1:23:52,3.73 , 54.06 , 3.73 , 200.49 , 5.38
26/6,1:23:58,3.73 , 54.08 , 3.73 , 200.58 , 5.37
26/6,1:24:3,3.73 , 54.07 , 3.73 , 200.73 , 5.38
26/6,1:24:9,3.73 , 54.08 , 3.73 , 200.59 , 5.38
26/6,1:24:14,3.73 , 54.07 , 3.73 , 200.58 , 5.38
26/6,1:24:20,3.73 , 54.03 , 3.73 , 200.40 , 5.37
26/6,1:24:25,3.73 , 54.07 , 3.73 , 200.51 , 5.37
26/6,1:24:30,3.73 , 54.03 , 3.73 , 200.60 , 5.37
26/6,1:24:36,3.73 , 54.08 , 3.73 , 200.59 , 5.38
26/6,1:24:41,3.73 , 54.06 , 3.73 , 200.65 , 5.38
26/6,1:24:47,3.73 , 54.08 , 3.73 , 200.51 , 5.37
26/6,1:24:52,3.73 , 54.05 , 3.73 , 200.50 , 5.37
26/6,1:24:58,3.73 , 54.04 , 3.73 , 200.51 , 5.38
26/6,1:25:3,3.73 , 54.04 , 3.73 , 200.61 , 5.37
26/6,1:25:8,3.73 , 54.08 , 3.73 , 200.61 , 5.38
26/6,1:25:14,3.73 , 54.04 , 3.73 , 200.43 , 5.38
26/6,1:25:19,3.73 , 54.03 , 3.73 , 200.33 , 5.38
26/6,1:25:25,3.73 , 54.06 , 3.73 , 200.49 , 5.38
26/6,1:25:30,3.73 , 54.07 , 3.73 , 200.44 , 5.37
26/6,1:25:36,3.73 , 54.06 , 3.73 , 200.55 , 5.37
26/6,1:25:41,3.73 , 54.03 , 3.73 , 200.50 , 5.37
26/6,1:25:46,3.73 , 54.09 , 3.73 , 200.63 , 5.38
26/6,1:25:52,3.73 , 54.05 , 3.73 , 200.40 , 5.37
26/6,1:25:57,3.73 , 54.04 , 3.73 , 200.62 , 5.37
26/6,1:26:3,3.73 , 54.06 , 3.73 , 200.43 , 5.37
26/6,1:26:8,3.73 , 54.09 , 3.73 , 200.73 , 5.38
26/6,1:26:14,3.73 , 54.03 , 3.73 , 200.52 , 5.38
26/6,1:26:19,3.73 , 54.08 , 3.73 , 200.61 , 5.38
26/6,1:26:24,3.73 , 54.04 , 3.73 , 200.50 , 5.37
26/6,1:26:30,3.73 , 54.05 , 3.73 , 200.52 , 5.38
26/6,1:26:35,3.73 , 54.10 , 3.73 , 200.50 , 5.38
26/6,1:26:41,3.73 , 54.02 , 3.73 , 200.46 , 5.37
26/6,1:26:46,3.73 , 54.05 , 3.73 , 200.47 , 5.38
26/6,1:26:52,3.73 , 54.06 , 3.73 , 200.55 , 5.37
26/6,1:26:57,3.73 , 54.05 , 3.73 , 200.54 , 5.37
26/6,1:27:2,3.73 , 54.08 , 3.73 , 200.66 , 5.38
26/6,1:27:8,3.73 , 54.07 , 3.73 , 200.55 , 5.38
26/6,1:27:13,3.73 , 54.10 , 3.73 , 200.67 , 5.38
26/6,1:27:19,3.73 , 54.08 , 3.73 , 200.50 , 5.38
26/6,1:27:24,3.73 , 54.07 , 3.73 , 200.50 , 5.38
26/6,1:27:30,3.73 , 54.05 , 3.73 , 200.33 , 5.37
26/6,1:27:35,3.73 , 54.05 , 3.73 , 200.35 , 5.37
26/6,1:27:40,3.73 , 54.07 , 3.73 , 200.60 , 5.37
26/6,1:27:46,3.73 , 54.05 , 3.73 , 200.57 , 5.38
26/6,1:27:51,3.73 , 54.04 , 3.73 , 200.55 , 5.37
26/6,1:27:57,3.73 , 54.02 , 3.73 , 200.30 , 5.37
26/6,1:28:2,3.73 , 54.05 , 3.73 , 200.50 , 5.37
26/6,1:28:8,3.73 , 54.04 , 3.73 , 200.60 , 5.37
26/6,1:28:13,3.73 , 54.05 , 3.73 , 200.60 , 5.37
26/6,1:28:19,3.73 , 54.01 , 3.73 , 200.38 , 5.37
26/6,1:28:24,3.73 , 54.06 , 3.73 , 200.60 , 5.38
26/6,1:28:29,3.73 , 54.05 , 3.73 , 200.47 , 5.37
26/6,1:28:35,3.73 , 54.08 , 3.73 , 200.51 , 5.38
26/6,1:28:40,3.73 , 54.08 , 3.73 , 200.39 , 5.38
26/6,1:28:46,3.73 , 54.04 , 3.73 , 200.46 , 5.37
26/6,1:28:51,3.73 , 54.06 , 3.73 , 200.51 , 5.38
26/6,1:28:57,3.73 , 54.02 , 3.73 , 200.32 , 5.37
26/6,1:29:2,3.73 , 54.09 , 3.73 , 200.62 , 5.38
26/6,1:29:7,3.73 , 54.02 , 3.73 , 200.51 , 5.37
26/6,1:29:13,3.73 , 54.09 , 3.73 , 200.57 , 5.38
26/6,1:29:18,3.73 , 54.04 , 3.73 , 200.55 , 5.38
26/6,1:29:24,3.73 , 54.06 , 3.73 , 200.46 , 5.38
26/6,1:29:29,3.73 , 54.05 , 3.73 , 200.47 , 5.38
26/6,1:29:35,3.73 , 54.08 , 3.73 , 200.59 , 5.38
26/6,1:29:40,3.73 , 54.03 , 3.73 , 200.26 , 5.37
26/6,1:29:45,3.73 , 54.08 , 3.73 , 200.54 , 5.37
26/6,1:29:51,3.73 , 54.05 , 3.73 , 200.40 , 5.38
26/6,1:29:56,3.73 , 54.08 , 3.73 , 200.58 , 5.38
26/6,1:30:2,3.73 , 54.04 , 3.73 , 200.50 , 5.37
26/6,1:30:7,3.73 , 54.01 , 3.73 , 200.32 , 5.37
26/6,1:30:13,3.73 , 54.03 , 3.73 , 200.47 , 5.37
26/6,1:30:18,3.73 , 54.01 , 3.73 , 200.42 , 5.37
26/6,1:30:23,3.73 , 54.07 , 3.73 , 200.48 , 5.37
26/6,1:30:29,3.73 , 54.07 , 3.73 , 200.51 , 5.37
26/6,1:30:34,3.73 , 54.04 , 3.73 , 200.31 , 5.37
26/6,1:30:40,3.73 , 54.03 , 3.73 , 200.33 , 5.37
26/6,1:30:45,3.73 , 54.02 , 3.73 , 200.29 , 5.37
26/6,1:30:51,3.73 , 54.01 , 3.73 , 200.35 , 5.37
26/6,1:30:56,3.73 , 54.02 , 3.73 , 200.31 , 5.37
26/6,1:31:1,3.73 , 54.03 , 3.73 , 200.47 , 5.37
26/6,1:31:7,3.73 , 54.03 , 3.73 , 200.22 , 5.37
26/6,1:31:12,3.73 , 54.01 , 3.73 , 200.28 , 5.36
26/6,1:31:18,3.73 , 54.01 , 3.73 , 200.14 , 5.37
26/6,1:31:23,3.73 , 54.02 , 3.73 , 200.24 , 5.37
26/6,1:31:29,3.73 , 54.05 , 3.73 , 200.32 , 5.37
26/6,1:31:34,3.73 , 54.06 , 3.73 , 200.32 , 5.37
26/6,1:31:39,3.73 , 54.06 , 3.73 , 200.43 , 5.38
26/6,1:31:45,3.73 , 54.05 , 3.73 , 200.48 , 5.37
26/6,1:31:50,3.73 , 54.05 , 3.73 , 200.48 , 5.38
26/6,1:31:56,3.73 , 54.06 , 3.73 , 200.45 , 5.38
26/6,1:32:1,3.73 , 54.04 , 3.73 , 200.23 , 5.37
26/6,1:32:7,3.73 , 54.09 , 3.73 , 200.57 , 5.38
26/6,1:32:12,3.73 , 54.05 , 3.73 , 200.41 , 5.38
26/6,1:32:18,3.73 , 54.00 , 3.73 , 200.26 , 5.37
26/6,1:32:23,3.73 , 54.06 , 3.73 , 200.29 , 5.37
26/6,1:32:28,3.73 , 54.03 , 3.73 , 200.33 , 5.37
26/6,1:32:34,3.73 , 54.04 , 3.73 , 200.22 , 5.37
26/6,1:32:39,3.73 , 54.04 , 3.73 , 200.37 , 5.37
26/6,1:32:45,3.73 , 53.99 , 3.73 , 200.22 , 5.37
26/6,1:32:50,3.73 , 54.05 , 3.73 , 200.42 , 5.37
26/6,1:32:56,3.73 , 54.06 , 3.73 , 200.32 , 5.37
26/6,1:33:1,3.73 , 54.08 , 3.73 , 200.39 , 5.38
26/6,1:33:6,3.73 , 54.00 , 3.73 , 200.27 , 5.37
26/6,1:33:12,3.73 , 54.01 , 3.73 , 200.42 , 5.37
26/6,1:33:17,3.73 , 54.04 , 3.73 , 200.44 , 5.37
26/6,1:33:23,3.73 , 54.05 , 3.73 , 200.26 , 5.37
26/6,1:33:28,3.73 , 54.03 , 3.73 , 200.43 , 5.37
26/6,1:33:34,3.73 , 54.02 , 3.73 , 200.33 , 5.37
26/6,1:33:39,3.73 , 54.03 , 3.73 , 200.27 , 5.37
26/6,1:33:44,3.72 , 54.02 , 3.73 , 200.26 , 5.37
26/6,1:33:50,3.73 , 54.02 , 3.73 , 200.28 , 5.37
26/6,1:33:55,3.73 , 54.01 , 3.73 , 200.21 , 5.37
26/6,1:34:1,3.73 , 54.03 , 3.73 , 200.31 , 5.37
26/6,1:34:6,3.73 , 53.99 , 3.73 , 200.15 , 5.37
26/6,1:34:12,3.73 , 54.03 , 3.73 , 200.28 , 5.37
26/6,1:34:17,3.73 , 53.99 , 3.73 , 200.13 , 5.37
26/6,1:34:22,3.72 , 54.02 , 3.73 , 200.38 , 5.37
26/6,1:34:28,3.73 , 54.00 , 3.73 , 200.34 , 5.37
26/6,1:34:33,3.73 , 54.03 , 3.73 , 200.23 , 5.37
26/6,1:34:39,3.72 , 53.99 , 3.73 , 200.15 , 5.37
26/6,1:34:44,3.72 , 54.05 , 3.73 , 200.45 , 5.37
26/6,1:34:50,3.72 , 54.01 , 3.73 , 200.03 , 5.37
26/6,1:34:55,3.72 , 53.97 , 3.73 , 200.11 , 5.37
26/6,1:35:0,3.72 , 54.04 , 3.73 , 200.29 , 5.37
26/6,1:35:6,3.72 , 53.99 , 3.73 , 200.20 , 5.37
26/6,1:35:11,3.72 , 54.00 , 3.73 , 200.16 , 5.37
26/6,1:35:17,3.72 , 54.05 , 3.73 , 200.38 , 5.37
26/6,1:35:22,3.72 , 54.01 , 3.73 , 200.21 , 5.37
26/6,1:35:28,3.72 , 54.06 , 3.73 , 200.26 , 5.37
26/6,1:35:33,3.72 , 54.06 , 3.73 , 200.29 , 5.37
26/6,1:35:38,3.72 , 53.99 , 3.73 , 200.06 , 5.37
26/6,1:35:44,3.72 , 54.06 , 3.73 , 200.27 , 5.37
26/6,1:35:49,3.72 , 54.02 , 3.73 , 200.13 , 5.37
26/6,1:35:55,3.72 , 54.05 , 3.73 , 200.35 , 5.38
26/6,1:36:0,3.72 , 54.02 , 3.73 , 200.25 , 5.37
26/6,1:36:6,3.72 , 53.97 , 3.73 , 200.05 , 5.37
26/6,1:36:11,3.72 , 54.02 , 3.73 , 200.17 , 5.37
26/6,1:36:17,3.72 , 54.02 , 3.73 , 200.25 , 5.37
26/6,1:36:22,3.72 , 54.03 , 3.73 , 200.13 , 5.37
26/6,1:36:27,3.72 , 54.01 , 3.73 , 200.12 , 5.37
26/6,1:36:33,3.72 , 54.06 , 3.73 , 200.28 , 5.37
26/6,1:36:38,3.72 , 54.00 , 3.73 , 200.18 , 5.37
26/6,1:36:44,3.72 , 54.04 , 3.73 , 200.19 , 5.37
26/6,1:36:49,3.72 , 53.98 , 3.73 , 200.11 , 5.37
26/6,1:36:55,3.72 , 54.05 , 3.73 , 200.30 , 5.37
26/6,1:37:0,3.72 , 54.01 , 3.73 , 200.05 , 5.37
26/6,1:37:5,3.72 , 54.00 , 3.73 , 200.15 , 5.37
26/6,1:37:11,3.72 , 53.99 , 3.73 , 200.19 , 5.37
26/6,1:37:16,3.72 , 54.04 , 3.73 , 200.19 , 5.37
26/6,1:37:22,3.72 , 54.06 , 3.73 , 200.28 , 5.37
26/6,1:37:27,3.72 , 54.04 , 3.73 , 200.20 , 5.37
26/6,1:37:33,3.72 , 54.04 , 3.73 , 200.24 , 5.37
26/6,1:37:38,3.72 , 54.01 , 3.73 , 200.18 , 5.37
26/6,1:37:43,3.72 , 54.02 , 3.73 , 200.20 , 5.37
